user1	user2	co-occurance number
12048	12320	7
12048	30935	8
12048	2084	7
12048	16857	7
12048	23910	8
12048	19325	7
12048	24707	7
12048	23924	7
12048	18786	7
12048	29104	7
12048	27899	7
12048	22205	8
12048	10996	8
12048	24469	7
12048	30896	8
12048	23533	7
12048	2617	7
12048	28776	7
12048	15875	7
16909	13550	9
16909	27876	7
16909	5222	11
16909	18381	9
16909	23680	8
16909	8894	9
16909	14246	14
16909	2088	9
16909	19922	7
16909	27409	7
16909	10918	7
16909	3979	7
16909	20644	10
16909	464	9
16909	5815	8
16909	10481	8
16909	22888	7
16909	5271	7
16909	19666	8
16909	30642	10
16909	6001	7
16909	2072	9
16909	6252	8
16909	3164	8
16909	29477	7
16909	2294	10
16909	6710	7
16909	17577	7
16909	19511	9
16909	9876	8
16909	18061	11
16909	1801	7
16909	16776	7
16909	9528	7
16909	30111	10
16909	23196	9
16909	2163	7
16909	9420	12
16909	29429	9
16909	17627	10
16909	18337	7
16909	4963	7
16909	12956	7
16909	17200	7
16909	26550	7
16909	17973	8
16909	402	7
16909	11850	9
16909	448	7
16909	1533	10
16909	19943	7
16909	768	8
16909	2757	7
16909	29748	7
16909	11481	7
16909	15873	7
16909	13720	10
16909	25145	8
16909	9102	7
16909	22623	9
16909	17494	10
16909	11213	9
16909	15388	7
16909	7740	7
16909	4533	7
16909	26972	8
16909	24874	7
16909	27966	11
16909	6463	7
16909	13798	7
16909	6723	9
16909	18762	7
16909	27007	7
16909	23079	8
16909	1541	9
16909	26078	7
16909	23012	8
16909	9018	7
16909	13519	7
16909	5586	7
16909	1485	8
16909	15986	10
16909	959	7
16909	26508	7
16909	4955	7
16909	1187	7
16909	24747	7
16909	4047	8
16909	23960	7
16909	27102	8
16909	11313	7
16909	3832	7
16909	6356	7
16909	845	7
16909	22096	8
16909	15328	7
16909	7148	9
16909	16446	8
16909	6865	8
16909	10119	7
16909	1640	7
16909	10180	7
16909	1710	10
16909	5842	7
16909	27861	10
16909	2169	7
16909	25345	7
16909	23925	7
16909	25577	11
16909	23477	11
16909	27623	10
16909	9604	7
16909	29230	8
16909	12720	7
16909	14061	7
16909	5972	9
16909	7818	7
16909	12309	11
16909	7087	8
16909	11480	8
16909	1681	8
16909	21819	7
16909	22298	7
16909	27057	7
16909	13042	8
16909	8761	8
16909	30935	9
16909	11857	7
16909	11752	7
16909	2872	9
16909	8890	8
16909	1635	7
16909	2253	7
16909	7788	7
16909	16857	7
16909	24707	9
16909	23924	7
16909	18786	8
16909	2996	8
16909	29104	7
16909	27899	8
16909	10996	11
16909	8461	7
16909	24148	8
16909	22604	7
16909	29238	7
16909	23533	9
16909	2617	8
16909	28776	10
16909	30898	7
16909	22901	8
16909	15875	9
13550	27876	7
13550	5222	8
13550	23680	7
13550	8894	8
13550	14246	9
13550	10143	7
13550	2088	9
13550	19922	7
13550	10918	7
13550	3979	7
13550	20644	8
13550	464	7
13550	13147	8
13550	782	7
13550	5815	7
13550	10515	7
13550	1152	8
13550	22888	7
13550	5271	8
13550	30642	8
13550	18155	8
13550	223	8
13550	24690	7
13550	2072	8
13550	3307	8
13550	6252	8
13550	3164	7
13550	10352	8
13550	19511	7
13550	18061	7
13550	7102	8
13550	30111	7
13550	23196	7
13550	29429	7
13550	17627	7
13550	11850	8
13550	448	8
13550	1533	8
13550	17856	7
13550	29748	8
13550	2024	7
13550	15873	8
13550	20520	7
13550	13720	9
13550	13578	7
13550	30392	7
13550	16926	8
13550	17494	8
13550	11213	7
13550	2946	7
13550	3313	7
13550	27629	7
13550	26972	8
13550	15937	9
13550	27966	10
13550	12818	9
13550	1541	9
13550	26404	8
13550	15986	9
13550	9438	8
13550	5387	7
13550	959	7
13550	5070	7
13550	4955	7
13550	4047	8
13550	31016	8
13550	27102	7
13550	8796	8
13550	16865	7
13550	22096	9
13550	29249	8
13550	7148	8
13550	1640	7
13550	4732	8
13550	1710	8
13550	27861	8
13550	25345	8
13550	25577	10
13550	23477	9
13550	27623	8
13550	9604	7
13550	29230	7
13550	29117	7
13550	12720	8
13550	5972	8
13550	7818	7
13550	12390	7
13550	10285	8
13550	1681	7
13550	26918	8
13550	28787	9
13550	22298	7
13550	13042	7
13550	8761	7
13550	12320	8
13550	30935	8
13550	11493	7
13550	11752	7
13550	2872	7
13550	2084	8
13550	2253	7
13550	16857	8
13550	23910	8
13550	19325	7
13550	24707	7
13550	18786	7
13550	27899	7
13550	22205	8
13550	10996	9
13550	24469	8
13550	30896	10
13550	23533	7
13550	2617	7
13550	28776	7
13550	30898	7
13550	15875	7
27876	14246	7
27876	2088	7
27876	7102	7
27876	9420	7
27876	15937	7
27876	27966	7
27876	1541	7
27876	25577	7
27876	30896	7
5222	18381	8
5222	8894	7
5222	14246	10
5222	27368	7
5222	10143	8
5222	2088	7
5222	5768	9
5222	20644	8
5222	464	8
5222	13147	7
5222	5815	7
5222	10481	8
5222	1152	7
5222	30642	7
5222	18155	8
5222	223	9
5222	24690	7
5222	2072	8
5222	3307	8
5222	6252	8
5222	3164	8
5222	10352	9
5222	2294	7
5222	17577	7
5222	19511	8
5222	9876	8
5222	18061	8
5222	17149	7
5222	7102	9
5222	30111	8
5222	23196	7
5222	9420	11
5222	17627	8
5222	17200	8
5222	17973	8
5222	402	7
5222	11850	8
5222	1533	8
5222	768	7
5222	2757	7
5222	17856	8
5222	29748	7
5222	2024	7
5222	11481	7
5222	15873	7
5222	20520	8
5222	13720	9
5222	13578	8
5222	25145	8
5222	9102	7
5222	22623	8
5222	30392	7
5222	16926	9
5222	17494	9
5222	11213	7
5222	10978	7
5222	15388	7
5222	16885	7
5222	3313	8
5222	27629	7
5222	4533	7
5222	26972	8
5222	15937	9
5222	27966	9
5222	6463	7
5222	13798	7
5222	12818	10
5222	23079	7
5222	1541	9
5222	23012	8
5222	26404	9
5222	17603	7
5222	1485	7
5222	15986	9
5222	9438	8
5222	5387	7
5222	5070	8
5222	23117	7
5222	20792	7
5222	24747	7
5222	4047	7
5222	31016	8
5222	27102	7
5222	8796	8
5222	3832	7
5222	16307	7
5222	22096	7
5222	29249	9
5222	15328	8
5222	7148	9
5222	16446	7
5222	10119	7
5222	4732	7
5222	1710	7
5222	27861	8
5222	25345	7
5222	7017	7
5222	25577	10
5222	23477	9
5222	27623	9
5222	29117	8
5222	5972	8
5222	7818	7
5222	28113	7
5222	12390	8
5222	12309	9
5222	12464	7
5222	11480	8
5222	10285	7
5222	1681	7
5222	26918	8
5222	21819	7
5222	28787	8
5222	8761	8
5222	12320	8
5222	30935	9
5222	2872	7
5222	8890	7
5222	1635	7
5222	2084	8
5222	20603	7
5222	16857	7
5222	23910	9
5222	19325	7
5222	24707	8
5222	23924	7
5222	18786	7
5222	29104	7
5222	27899	7
5222	22205	9
5222	10996	8
5222	24469	7
5222	30896	11
5222	23533	8
5222	2617	7
5222	28776	8
5222	22901	7
5222	15875	8
18381	14246	9
18381	10143	7
18381	5768	8
18381	20644	8
18381	464	8
18381	13147	7
18381	5815	7
18381	10481	8
18381	19666	7
18381	30642	8
18381	18155	7
18381	223	9
18381	24690	8
18381	2072	7
18381	3307	9
18381	6252	7
18381	13503	7
18381	3164	7
18381	10352	9
18381	17577	7
18381	19511	7
18381	9876	8
18381	18061	9
18381	17149	7
18381	7102	9
18381	30111	8
18381	23196	7
18381	9420	8
18381	17627	9
18381	17973	8
18381	402	7
18381	11850	8
18381	7505	7
18381	1533	8
18381	19943	7
18381	17856	9
18381	2024	7
18381	11481	7
18381	20520	8
18381	13720	8
18381	13578	8
18381	25145	8
18381	9102	7
18381	22623	9
18381	30392	7
18381	16926	8
18381	17494	9
18381	11213	7
18381	10978	7
18381	15388	7
18381	16885	7
18381	3313	8
18381	27629	7
18381	4533	7
18381	27966	7
18381	6463	7
18381	13798	7
18381	6723	7
18381	12818	9
18381	1541	7
18381	26078	7
18381	26404	8
18381	17603	7
18381	1485	7
18381	15986	8
18381	9438	8
18381	5387	7
18381	23117	7
18381	1187	7
18381	24747	7
18381	31016	7
18381	27102	7
18381	29249	8
18381	15328	7
18381	7148	8
18381	16446	7
18381	6865	7
18381	4732	8
18381	1710	8
18381	27861	8
18381	25577	8
18381	23477	8
18381	27623	7
18381	29117	8
18381	5972	8
18381	12309	9
18381	12464	7
18381	11480	7
18381	10285	7
18381	1681	7
18381	26918	7
18381	21819	7
18381	28787	8
18381	8761	7
18381	12320	9
18381	30935	8
18381	11857	7
18381	2872	7
18381	8890	7
18381	1635	7
18381	2084	8
18381	23910	9
18381	19325	7
18381	24707	8
18381	23924	7
18381	18786	7
18381	29104	7
18381	27899	7
18381	22205	9
18381	10996	7
18381	24469	8
18381	30896	8
18381	23533	8
18381	2617	7
18381	28776	7
18381	22901	7
18381	15875	8
23680	8894	7
23680	14246	8
23680	2088	7
23680	20644	7
23680	13147	7
23680	2072	7
23680	3307	7
23680	7102	7
23680	23196	7
23680	9420	8
23680	1533	7
23680	13720	7
23680	11213	7
23680	27966	8
23680	12818	7
23680	1541	7
23680	26404	7
23680	15986	7
23680	9438	7
23680	8796	7
23680	29249	7
23680	4732	7
23680	1710	7
23680	27861	7
23680	25577	7
23680	23477	7
23680	28787	7
23680	12320	7
23680	2084	7
23680	2996	7
23680	10996	7
23680	24469	7
23680	30896	8
8894	14246	9
8894	2088	7
8894	20644	7
8894	13147	7
8894	5815	8
8894	1152	7
8894	19666	7
8894	30642	7
8894	18155	7
8894	26054	7
8894	223	8
8894	24690	7
8894	2072	8
8894	3307	8
8894	6252	7
8894	3164	7
8894	10352	8
8894	18061	7
8894	7102	8
8894	23196	7
8894	9420	9
8894	17627	7
8894	11850	8
8894	1533	7
8894	17856	7
8894	2024	7
8894	13720	8
8894	9102	7
8894	30392	8
8894	16926	7
8894	17494	8
8894	11213	7
8894	27966	8
8894	6723	7
8894	12818	9
8894	1541	8
8894	15986	9
8894	9438	7
8894	5387	7
8894	4955	7
8894	4047	7
8894	31016	8
8894	8796	7
8894	845	7
8894	22096	7
8894	29249	7
8894	7148	7
8894	6865	7
8894	4732	8
8894	1710	8
8894	27861	7
8894	25577	8
8894	23477	8
8894	5972	7
8894	12390	7
8894	12464	7
8894	10285	9
8894	1681	7
8894	28787	9
8894	27057	7
8894	12320	8
8894	30935	7
8894	11493	7
8894	2084	7
8894	5657	7
8894	23910	8
8894	24707	8
8894	18786	8
8894	22205	8
8894	10996	8
8894	24469	8
8894	30896	9
14246	27368	7
14246	10143	8
14246	2088	9
14246	19922	7
14246	5768	10
14246	27409	7
14246	10918	7
14246	3979	7
14246	20644	10
14246	464	9
14246	13147	9
14246	782	7
14246	5815	8
14246	10481	8
14246	1152	8
14246	22888	7
14246	5271	7
14246	19666	8
14246	30642	10
14246	18155	8
14246	6001	7
14246	223	10
14246	24690	9
14246	2072	9
14246	3307	11
14246	6252	8
14246	13503	7
14246	3164	8
14246	10352	10
14246	2294	8
14246	17577	7
14246	19511	8
14246	9876	8
14246	18061	10
14246	17149	7
14246	7102	10
14246	9528	7
14246	30111	9
14246	23196	9
14246	2163	7
14246	9420	11
14246	29429	8
14246	17627	10
14246	12956	7
14246	4455	7
14246	1926	7
14246	26550	7
14246	17973	8
14246	402	7
14246	11850	9
14246	448	7
14246	7505	8
14246	1533	10
14246	19943	7
14246	768	7
14246	17856	10
14246	29748	7
14246	2024	9
14246	11481	7
14246	15873	7
14246	20520	9
14246	13720	10
14246	13578	9
14246	25145	8
14246	9102	7
14246	22623	9
14246	30392	8
14246	16926	9
14246	17494	10
14246	11213	9
14246	2946	7
14246	10978	8
14246	15388	7
14246	7740	7
14246	16885	7
14246	3313	9
14246	27629	8
14246	4533	7
14246	26972	7
14246	15937	7
14246	27966	9
14246	6463	7
14246	13798	7
14246	6723	9
14246	12818	12
14246	23079	7
14246	1541	9
14246	26078	7
14246	1485	8
14246	15986	10
14246	9438	11
14246	5387	9
14246	959	7
14246	26508	7
14246	5070	7
14246	23117	8
14246	4955	7
14246	1187	7
14246	24747	7
14246	4047	8
14246	23960	7
14246	31016	9
14246	27102	8
14246	8796	8
14246	6356	7
14246	845	7
14246	16865	8
14246	22096	8
14246	29249	10
14246	15328	7
14246	7148	9
14246	16446	8
14246	6865	8
14246	1640	7
14246	4184	7
14246	4732	10
14246	10180	7
14246	1710	10
14246	5842	7
14246	27861	10
14246	2169	7
14246	25345	7
14246	23925	7
14246	25577	10
14246	23477	10
14246	27623	8
14246	9604	7
14246	29230	8
14246	29117	9
14246	12720	7
14246	14061	7
14246	5972	9
14246	7818	7
14246	28113	8
14246	8811	7
14246	12390	8
14246	12309	10
14246	12464	8
14246	7087	8
14246	11480	7
14246	10285	9
14246	1681	8
14246	26918	8
14246	21819	7
14246	28787	10
14246	22298	7
14246	27057	7
14246	13042	8
14246	8761	8
14246	12320	11
14246	30935	9
14246	11493	8
14246	11857	7
14246	11752	7
14246	2872	9
14246	8890	8
14246	1635	7
14246	2084	10
14246	5657	7
14246	2253	7
14246	7788	7
14246	16857	7
14246	23910	10
14246	19325	8
14246	24707	9
14246	23924	7
14246	18786	8
14246	2996	8
14246	29104	7
14246	27899	8
14246	22205	10
14246	10996	9
14246	24469	10
14246	8461	7
14246	22604	7
14246	29238	7
14246	30896	11
14246	23533	9
14246	2617	8
14246	28776	10
14246	30898	7
14246	22901	8
14246	15875	9
27368	9420	8
27368	30898	7
10143	5815	7
10143	30642	7
10143	6252	7
10143	18061	7
10143	9420	7
10143	17627	7
10143	11850	8
10143	29748	7
10143	15873	7
10143	13720	7
10143	9102	7
10143	22623	7
10143	17494	8
10143	27966	7
10143	1541	7
10143	15986	8
10143	4955	7
10143	22096	7
10143	7148	7
10143	1710	7
10143	25345	7
10143	25577	7
10143	23477	7
10143	27623	7
10143	5972	8
10143	12309	8
10143	1681	7
10143	30935	7
10143	16857	7
10143	24707	7
10143	18786	7
10143	10996	7
10143	28776	7
2088	19922	7
2088	10918	7
2088	3979	7
2088	20644	8
2088	464	7
2088	13147	8
2088	782	7
2088	1152	7
2088	22888	7
2088	5271	7
2088	30642	8
2088	18155	7
2088	223	7
2088	24690	7
2088	2072	7
2088	3307	8
2088	6252	7
2088	10352	7
2088	18061	7
2088	7102	7
2088	30111	7
2088	23196	7
2088	9420	8
2088	29429	7
2088	17627	7
2088	11850	7
2088	448	7
2088	1533	8
2088	17856	7
2088	29748	7
2088	2024	7
2088	15873	7
2088	20520	7
2088	13720	8
2088	13578	7
2088	16926	7
2088	17494	7
2088	11213	7
2088	3313	7
2088	27629	7
2088	15937	7
2088	27966	8
2088	12818	9
2088	1541	8
2088	15986	8
2088	9438	9
2088	5387	7
2088	4047	7
2088	31016	7
2088	27102	7
2088	8796	7
2088	16865	7
2088	22096	8
2088	29249	8
2088	7148	7
2088	1640	7
2088	4732	8
2088	1710	8
2088	27861	8
2088	25345	7
2088	25577	8
2088	23477	8
2088	27623	7
2088	9604	7
2088	29230	7
2088	29117	7
2088	12720	7
2088	5972	7
2088	10285	7
2088	26918	7
2088	28787	8
2088	13042	7
2088	12320	8
2088	30935	7
2088	11493	7
2088	11752	7
2088	2872	7
2088	2084	8
2088	2253	7
2088	16857	7
2088	23910	7
2088	19325	7
2088	27899	7
2088	22205	7
2088	10996	8
2088	24469	8
2088	30896	9
2088	23533	7
2088	2617	7
2088	28776	7
2088	15875	7
19922	13147	7
19922	1152	7
19922	18155	7
19922	223	7
19922	24690	7
19922	3307	7
19922	10352	7
19922	18061	7
19922	7102	7
19922	9420	7
19922	29429	7
19922	1533	7
19922	17856	7
19922	15873	7
19922	13720	7
19922	2946	7
19922	26972	7
19922	15937	7
19922	27966	7
19922	12818	7
19922	1541	8
19922	15986	7
19922	9438	7
19922	29249	7
19922	27861	7
19922	25345	7
19922	25577	7
19922	23477	7
19922	9604	7
19922	7818	7
19922	26918	7
19922	28787	7
19922	30935	7
19922	2084	7
19922	23910	7
19922	22205	7
19922	30896	7
5768	20644	8
5768	464	8
5768	10481	8
5768	30642	7
5768	2072	7
5768	6252	7
5768	3164	7
5768	17577	7
5768	19511	7
5768	9876	8
5768	18061	8
5768	30111	8
5768	23196	7
5768	9420	8
5768	17627	8
5768	17973	8
5768	402	7
5768	11850	7
5768	1533	8
5768	11481	7
5768	13720	8
5768	25145	8
5768	22623	8
5768	17494	8
5768	11213	7
5768	15388	7
5768	4533	7
5768	27966	7
5768	6463	7
5768	13798	7
5768	1541	7
5768	15986	7
5768	24747	7
5768	27102	7
5768	15328	7
5768	7148	8
5768	16446	7
5768	1710	7
5768	27861	8
5768	25577	8
5768	23477	8
5768	27623	7
5768	5972	7
5768	12309	9
5768	11480	7
5768	21819	7
5768	8761	7
5768	30935	8
5768	2872	7
5768	8890	7
5768	1635	7
5768	24707	7
5768	23924	7
5768	29104	7
5768	27899	7
5768	10996	7
5768	23533	8
5768	2617	7
5768	28776	9
5768	22901	7
5768	15875	8
23932	223	7
23932	26972	7
23932	12818	7
23932	27861	7
23932	23477	7
23932	10285	7
23932	28787	7
10718	1152	7
10718	223	7
10718	2072	7
10718	9420	7
10718	13720	7
10718	27966	7
10718	12818	7
10718	4047	7
10718	8796	7
10718	4732	7
10718	27861	7
10718	25577	7
10718	23477	8
10718	28787	8
10718	12320	7
10718	22205	7
10718	10996	8
10718	30896	8
10918	20644	7
10918	13147	7
10918	30642	7
10918	18155	7
10918	223	7
10918	24690	7
10918	3307	7
10918	6252	7
10918	10352	7
10918	18061	7
10918	7102	7
10918	30111	7
10918	23196	7
10918	9420	7
10918	17627	7
10918	1533	7
10918	17856	7
10918	29748	7
10918	15873	7
10918	20520	7
10918	13720	7
10918	27629	7
10918	15937	7
10918	27966	7
10918	12818	7
10918	1541	7
10918	27102	7
10918	22096	7
10918	29249	7
10918	1640	7
10918	4732	7
10918	1710	7
10918	27861	7
10918	25345	7
10918	25577	7
10918	23477	7
10918	27623	7
10918	9604	7
10918	29117	7
10918	5972	7
10918	26918	7
10918	28787	7
10918	12320	7
10918	30935	7
10918	11752	7
10918	2084	7
10918	2253	7
10918	23910	7
10918	22205	7
10918	10996	7
10918	24469	7
10918	30896	7
10918	23533	7
10918	2617	7
10918	15875	7
3979	20644	7
3979	13147	7
3979	30642	7
3979	3307	7
3979	9420	7
3979	448	7
3979	1533	7
3979	13720	7
3979	27966	7
3979	12818	7
3979	8796	7
3979	22096	7
3979	29249	7
3979	4732	7
3979	1710	7
3979	27861	7
3979	25577	7
3979	23477	7
3979	28787	7
3979	12320	7
3979	2084	7
3979	10996	7
3979	24469	7
3979	30896	7
2311	13147	7
2311	4413	7
2311	164	7
2311	1152	7
2311	442	7
2311	18155	7
2311	223	7
2311	10352	7
2311	9420	7
2311	17856	7
2311	15873	7
2311	13720	7
2311	30392	7
2311	2946	7
2311	26972	7
2311	15937	8
2311	27966	7
2311	12818	7
2311	1541	8
2311	25345	7
2311	25577	7
2311	23477	7
2311	7818	7
2311	26918	7
2311	28787	7
2311	22298	7
2311	30935	7
2311	23910	7
2311	18786	7
2311	22205	7
20644	464	9
20644	13147	9
20644	782	7
20644	5815	7
20644	10481	8
20644	1152	8
20644	22888	7
20644	5271	7
20644	19666	7
20644	30642	9
20644	18155	8
20644	6001	7
20644	223	9
20644	24690	8
20644	2072	9
20644	3307	10
20644	6252	8
20644	3164	8
20644	10352	9
20644	2294	8
20644	17577	7
20644	19511	8
20644	9876	8
20644	18061	9
20644	17149	7
20644	7102	9
20644	9528	7
20644	30111	9
20644	23196	9
20644	2163	7
20644	9420	10
20644	29429	8
20644	17627	9
20644	18337	7
20644	12956	7
20644	4455	7
20644	1926	7
20644	26550	7
20644	17973	8
20644	402	7
20644	11850	8
20644	448	7
20644	7505	7
20644	1533	10
20644	768	7
20644	17856	9
20644	29748	7
20644	2024	9
20644	11481	7
20644	15873	7
20644	20520	9
20644	13720	10
20644	13578	9
20644	25145	8
20644	22623	8
20644	30392	7
20644	16926	9
20644	17494	9
20644	11213	9
20644	10978	8
20644	15388	7
20644	7740	7
20644	16885	7
20644	3313	9
20644	27629	8
20644	4533	7
20644	26972	7
20644	15937	7
20644	27966	9
20644	6463	7
20644	13798	7
20644	6723	8
20644	12818	10
20644	1541	8
20644	26508	7
20644	5070	7
20644	23117	8
20644	24747	7
20644	4047	8
20644	31016	9
20644	27102	8
20644	8796	8
20644	6356	7
20644	16865	8
20644	22096	8
20644	29249	10
20644	15328	7
20644	7148	9
20644	16446	8
20644	6865	7
20644	1640	7
20644	4184	7
20644	4732	9
20644	10180	7
20644	1710	9
20644	5842	7
20644	27861	10
20644	2169	7
20644	25345	7
20644	25577	10
20644	23477	10
20644	27623	8
20644	9604	7
20644	29230	8
20644	29117	9
20644	12720	7
20644	14061	7
20644	5972	8
20644	7818	7
20644	28113	7
20644	8811	7
20644	12390	7
20644	12309	8
20644	12464	7
20644	11480	7
20644	10285	8
20644	1681	7
20644	26918	8
20644	21819	7
20644	28787	9
20644	13042	7
20644	8761	8
20644	12320	10
20644	30935	9
20644	11493	7
20644	11752	7
20644	2872	9
20644	8890	8
20644	1635	7
20644	2084	10
20644	2253	7
20644	7788	7
20644	16857	7
20644	23910	9
20644	19325	8
20644	24707	8
20644	23924	7
20644	18786	7
20644	2996	8
20644	29104	7
20644	27899	8
20644	22205	9
20644	10996	9
20644	24469	9
20644	8461	7
20644	22604	7
20644	30896	10
20644	23533	9
20644	2617	8
20644	28776	8
20644	22901	8
20644	15875	9
5825	30642	7
5825	18061	7
5825	30111	7
5825	9420	7
5825	10119	7
5825	27861	7
5825	23477	7
5825	27623	7
5825	5972	7
5825	23045	7
5825	2617	7
464	13147	9
464	4413	8
464	10481	9
464	1152	8
464	22888	7
464	5271	7
464	19666	8
464	30642	10
464	18155	8
464	223	10
464	24690	8
464	2072	10
464	3307	11
464	6252	7
464	3164	8
464	10352	9
464	2294	7
464	6710	7
464	17577	8
464	19511	8
464	9876	8
464	18061	11
464	17149	8
464	1801	8
464	7102	10
464	30111	10
464	23196	8
464	9420	10
464	29429	9
464	17627	8
464	18337	9
464	12956	7
464	17973	8
464	402	7
464	11850	9
464	448	7
464	7505	7
464	1533	10
464	19943	7
464	29105	7
464	17856	10
464	2024	9
464	11481	8
464	15873	7
464	20520	8
464	13720	10
464	13578	10
464	25145	8
464	22623	9
464	30392	7
464	9903	7
464	16926	10
464	17494	10
464	11213	8
464	10978	7
464	15388	7
464	7740	8
464	16885	7
464	3313	11
464	27629	9
464	4533	7
464	26972	7
464	15937	8
464	27966	9
464	6463	7
464	13798	7
464	6723	7
464	12818	11
464	27007	8
464	23079	8
464	1541	8
464	30229	7
464	23012	7
464	11379	7
464	28462	7
464	20792	7
464	24747	8
464	4047	7
464	1213	7
464	31016	9
464	18513	7
464	27102	7
464	8796	7
464	14527	7
464	6356	7
464	16307	7
464	18956	7
464	16865	8
464	22096	7
464	29249	10
464	15328	7
464	7148	10
464	16446	7
464	6865	7
464	10119	8
464	4184	8
464	4732	9
464	1710	8
464	5842	7
464	27861	12
464	2169	7
464	25345	7
464	25577	10
464	23477	12
464	27623	8
464	9604	7
464	29230	8
464	29117	9
464	5972	8
464	30952	7
464	7818	7
464	28113	8
464	12309	10
464	12464	7
464	11480	8
464	10285	8
464	26918	8
464	21819	7
464	28787	10
464	13042	7
464	8761	7
464	12320	11
464	30935	9
464	11493	7
464	11857	7
464	11752	7
464	2872	8
464	8890	10
464	7280	7
464	1635	8
464	2084	11
464	20603	7
464	29620	7
464	5657	7
464	16857	7
464	23910	9
464	19325	8
464	24707	7
464	23924	8
464	18786	7
464	2996	7
464	29104	8
464	27899	8
464	22205	11
464	10996	9
464	24469	8
464	30896	10
464	23533	8
464	2617	7
464	28776	9
464	22901	7
464	15875	8
13147	4413	7
13147	5815	7
13147	10515	7
13147	10481	8
13147	22888	7
13147	5271	7
13147	19666	8
13147	30642	9
13147	6001	7
13147	2072	9
13147	6252	8
13147	3164	8
13147	2294	7
13147	19511	8
13147	9876	7
13147	18061	9
13147	1801	7
13147	9528	7
13147	30111	8
13147	23196	9
13147	9420	10
13147	29429	9
13147	17627	8
13147	12956	7
13147	17973	7
13147	11850	9
13147	448	8
13147	1533	10
13147	19943	7
13147	29748	7
13147	11481	7
13147	15873	8
13147	13720	11
13147	25145	7
13147	22623	8
13147	17494	9
13147	11213	8
13147	7740	7
13147	4533	7
13147	26972	8
13147	27966	10
13147	6463	7
13147	13798	7
13147	6723	7
13147	1541	10
13147	20792	7
13147	20281	7
13147	24747	7
13147	4047	8
13147	27102	8
13147	6356	7
13147	22096	8
13147	7148	9
13147	16446	7
13147	10119	7
13147	1640	7
13147	10180	7
13147	1710	9
13147	5842	8
13147	27861	11
13147	2169	7
13147	25345	9
13147	25577	10
13147	23477	11
13147	27623	7
13147	9604	8
13147	29230	8
13147	12720	7
13147	5972	7
13147	7818	8
13147	12309	8
13147	7087	7
13147	11480	7
13147	1681	7
13147	21819	7
13147	22298	7
13147	13042	8
13147	8761	7
13147	30935	9
13147	11857	7
13147	11752	7
13147	2872	8
13147	8890	7
13147	1635	7
13147	2253	7
13147	7788	7
13147	16857	7
13147	24707	7
13147	23924	8
13147	18786	9
13147	2996	7
13147	29104	8
13147	27899	8
13147	10996	9
13147	8461	7
13147	23533	8
13147	2617	8
13147	28776	9
13147	22901	8
13147	15875	8
2273	1152	7
2273	18155	7
2273	223	7
2273	6252	7
2273	10352	7
2273	9420	7
2273	13720	7
2273	27966	7
2273	12818	7
2273	1541	7
2273	4047	7
2273	8796	7
2273	25577	7
2273	23477	7
2273	7818	7
2273	1681	7
2273	28787	7
2273	30935	7
2273	23910	7
2273	22205	7
2273	10996	7
